-3.852107086880802306e-02 -5.230219953396177818e-02 3.430653206841476760e-02 6.706094062582124496e-03 -1.883162845214354439e-02 6.401643812459892335e-02 -4.607184494903639183e-02 5.780898200903837603e-02 -1.625450283317327604e-01 6.993068066064203614e-02 2.689236576646618013e-02 -5.723596064598577421e-02 -7.661160051414682426e-02 4.822000017033153431e-04 3.830151167684953117e-02 4.362098168759120237e-02 2.556410041598487087e-02 -8.641509658317796105e-02 5.894032492355738562e-02 9.180932472055512716e-02 -5.482533615702758767e-02 -2.992199808534819466e-03 -1.115408999903137917e-02 8.457845817533822530e-02 6.368682777451260824e-02 3.936132216058286365e-02 -5.085918271864594241e-03 1.933574214244712652e-02 -5.595215736326491357e-02 4.988609411351120626e-02 -1.915576942758622780e-01 -1.719046714586362490e-01 6.100638779972660485e-03 -1.000223807999068709e-01 -5.735893512697754631e-02 1.778195592251035143e-02 1.560445889106036772e-02 1.666660536356927846e-01 3.461440260173681734e-03 2.044399454337645500e-02 2.266693049246125968e-01 -3.198923938294027242e-02 -3.569384439294103623e-02 8.499051276566897684e-02 -2.591405164980024531e-02 4.451763509893547077e-02 -7.379456900261709140e-02 -2.052127116507454496e-02 -1.118932681692103442e-01 -3.902885973140052950e-02
-6.851089283072170355e-02 1.114210982822395890e-02 3.673078461746610845e-02 -1.997952408223168264e-03 -1.180933459961361690e-02 9.984941576420731935e-02 -2.738249629267953261e-02 3.004898373410445911e-02 -1.680571387085895985e-01 1.131942669688976305e-01 -6.387748652106395308e-02 -4.406188846231937073e-02 -4.444149622292432184e-02 6.233085551098752758e-02 3.726088554364546251e-02 3.884987023092644626e-02 4.821464550776244362e-02 -8.420897010698652485e-02 3.072300701382270696e-02 3.268223817386494562e-02 -7.524259581752129611e-02 2.145585936152897069e-02 -3.843982311963229509e-02 7.573031071489708110e-02 6.165573813479974241e-02 -4.567614489984490878e-02 3.553404428796567288e-02 3.735333297357894267e-02 -4.258178285908707783e-02 2.917945392879439659e-02 -8.325965801641159458e-02 -1.598563192974374603e-01 2.673996058896728131e-02 -1.034850536447532582e-01 3.348025372875539779e-02 -5.063525347605620647e-03 -5.026075142943886576e-02 4.386547512825611506e-02 5.778856893514650039e-02 7.298232029049295244e-02 1.714656809691588735e-01 -5.275157327846080081e-03 1.664897630840665374e-02 1.264495286897803494e-01 6.242445942306082407e-02 3.522172194299824644e-02 -7.368611049400197732e-02 3.498815054059371734e-03 -8.724040596472279474e-02 -6.453306086983101597e-02
8.528499658205266482e-03 -1.101437693926531070e-01 2.473273007568865811e-02 -2.913949167898896228e-02 1.421403984336860882e-02 3.380577762132890712e-02 -5.230911151764446911e-03 8.890578667043333438e-02 -4.677509694229813747e-02 4.785040163444811284e-02 5.111385115004926649e-02 -4.305389277007065640e-02 -7.651749721605193011e-02 -3.032331148258166423e-02 2.959387978244338441e-02 -2.943531897018361598e-02 -1.909443675972671492e-02 -3.292252852819630565e-02 2.441299232617890475e-02 9.740934695630711071e-02 6.705179540160070839e-02 4.929892569010863729e-02 6.911002692765451198e-04 7.940714253676919507e-03 -1.353731139620519691e-02 4.021185498384419882e-02 -1.428704941913221636e-02 4.143148240924453708e-04 1.480968293347321302e-02 3.391677217101809333e-02 -1.426496526640792517e-01 -3.390028306924527945e-02 -4.558669188462952104e-02 -3.870176663240745829e-02 -1.060933043077194743e-01 -4.190779023676103471e-02 1.204551625373729007e-01 1.213674117037029515e-01 -4.910293404772397494e-03 -3.910062043450947961e-02 1.378609420998665736e-01 -9.251073808417120681e-02 -6.120970723854015499e-02 2.138140086260075651e-02 -4.933350586229660190e-02 2.459092143312025663e-02 -1.746014352995461233e-02 -2.930348050019006972e-02 -2.839612234296434029e-02 -5.647309785056604456e-03
-9.088450305860074074e-02 -2.614117756750821558e-02 8.737146614824669796e-03 -6.999699103313958152e-04 3.554791311716189867e-02 7.516921539150824005e-02 -8.597460379354757154e-03 4.309250529020412085e-02 -1.412349587564950826e-01 1.280562635646400049e-01 -5.154318081843994176e-02 -4.970078970156539128e-02 -6.236972058687806353e-02 1.759298469809148988e-02 3.133337834081904860e-02 1.797779868694576386e-02 -1.029995401703213791e-02 -5.259494499406508483e-02 8.744801363931968552e-02 4.805438399244069125e-02 -5.952790458302893717e-02 1.574659244429799793e-02 -5.578455469388632348e-02 5.620634056966066633e-02 8.672992559962268422e-02 -4.944112998398150077e-02 2.507381368883967315e-02 5.482527016616569465e-02 -9.133433672920632240e-02 -1.487031942008423986e-02 -8.780072553371441602e-02 -1.928307208789659388e-01 5.772384814683101384e-02 -1.099323231372472121e-01 4.762471354873485524e-02 -2.224061159666887097e-02 -2.572455348603547298e-02 6.431844637192667136e-02 2.778368660284549763e-02 -5.863869132154763547e-03 1.643467138349514189e-01 2.459474032979151736e-02 2.943800727664778582e-03 1.181712879297937419e-01 2.881783143680351905e-02 4.291436497392153715e-02 -7.788121281347228086e-02 1.511678158360031839e-02 -9.550991298269072283e-02 -9.229495686155508600e-06
-4.823224806211746929e-02 -2.993428870194637936e-02 5.244954552475405291e-02 -9.852198406260073704e-03 1.065946366650823152e-02 3.873402842966585519e-02 -3.296557171853160134e-02 5.419484469002509158e-02 -1.850527067176733764e-01 1.310741450506993921e-01 2.230647347401431072e-02 -4.473793020597319897e-02 -1.093274482309335854e-01 -3.299373347741094142e-02 6.912645629721315965e-02 1.944722731252608930e-02 1.196458742349296173e-04 -8.854801296576823855e-02 7.576143087071079973e-02 1.069057553301063224e-01 -2.614898659278928547e-02 1.360966825159722754e-02 -4.130456431028562553e-02 3.871603979535371415e-02 5.377560858148301703e-02 1.983520289881890442e-02 -1.823969290349507916e-02 3.535572942873915769e-02 -5.715975621284109104e-02 2.980807701986882413e-02 -1.679269758614906349e-01 -1.601040079491607426e-01 9.930597622221444716e-04 -1.327011859478108569e-01 -9.527819391208600108e-03 3.904820063174923878e-03 2.697783337670269302e-02 1.480552331869642024e-01 4.770867964770729441e-02 2.625020038827016733e-02 1.988135122899579443e-01 -6.362872277225894990e-02 -6.735048814065947020e-02 7.411300968000113232e-02 3.337099864073055783e-02 5.316530739403886596e-02 -6.986898579429466627e-02 -1.434031552543816451e-02 -1.002320398808692337e-01 -4.314609452324943625e-03
-6.020005363225564010e-02 -4.677436512279628533e-02 4.516165111442285718e-02 1.338642040491389539e-02 -3.269510290818752191e-02 3.658133125233439115e-02 5.348175618239915143e-03 5.092140953552638794e-02 -1.542564240552094790e-01 1.172496830366552140e-01 -2.040380940579839680e-02 -2.890572317624028401e-02 -6.126348699125987868e-02 -3.008987309423519566e-02 4.540632687422625074e-02 1.878778781949037857e-02 2.247440719930274625e-02 -2.913107406258653304e-02 9.536916158198877058e-02 8.222697857458390047e-02 -2.268753842097811016e-02 3.660040898786750402e-02 -1.963059020792455242e-02 7.228198804344596051e-02 4.567973272812838464e-02 1.008621162232987804e-02 3.068054175723948160e-02 -1.402886587019524351e-04 -4.006987675878588562e-02 3.643760861905623316e-02 -1.860383900989748263e-01 -1.386802028547454158e-01 1.678214130445472227e-02 -1.327879832953171302e-01 -4.563082119786682905e-02 2.770305929591912117e-02 3.754875097273271262e-02 1.327102118661385444e-01 3.665116990451647988e-02 2.497435719032802329e-02 2.518856087989974624e-01 -4.927869517377525543e-02 -5.048318632283982366e-02 1.048319039071408665e-01 -5.491830816150963714e-04 7.021541526187791149e-02 -1.026272918438776854e-01 -4.660303847059110542e-03 -9.054324430624458020e-02 -2.893182353607799337e-02
-5.447927102408081645e-02 -7.250115264208477350e-02 4.676465266452902586e-02 1.510533077972697584e-02 -3.857251223587482292e-02 5.870997711451651085e-02 -1.426469404697047749e-02 7.347202794533104486e-02 -1.772891945129394242e-01 1.111730818578214597e-01 -6.262421181014575511e-03 -5.162311981361646096e-02 -9.342506009784275200e-02 -4.523928774413411846e-02 4.205126583238278509e-02 5.981904653654013942e-02 3.101387155084416383e-03 -7.093595539194676169e-02 1.058840211378651308e-01 1.080507811715055860e-01 -4.343909771320501184e-02 -1.569757200678676898e-02 -3.939816076613542398e-03 6.947428844130938697e-02 6.827934056039458577e-02 1.034883977992217402e-02 2.626579284749035181e-02 4.678206995872043195e-02 -4.154594171864361279e-02 3.458720030487012070e-02 -1.722630071989601219e-01 -1.586880064835724247e-01 3.558910995122775700e-02 -1.213100050187785606e-01 -4.759247059896119098e-02 5.522087992580673862e-04 1.641490400834015595e-02 1.456086345984063113e-01 4.083704666380669895e-02 7.374555142532022295e-03 2.118181105878286508e-01 -6.798890168770170550e-02 -4.610392092437499284e-02 1.036232501466733680e-01 -1.621859076649078205e-02 2.373465872520304221e-03 -6.636664241217586635e-02 -6.106946447062305827e-02 -5.009333864408346826e-02 -2.235889946441798823e-02
-5.693651719643732373e-02 -1.495718359878239236e-03 4.567191150592534582e-02 5.090909966930662334e-02 2.637457842427600938e-02 9.929235481288318024e-03 -5.932458316021483463e-02 3.888900609693572014e-02 -1.368999543548294617e-01 1.320993381405755340e-01 -7.566354170458999828e-02 -3.485702994969853974e-02 -9.004617499587374424e-03 -2.957906046694639551e-02 2.839613935530763827e-02 4.845788873810202846e-02 3.134708828127130004e-02 -8.657319449062927941e-02 6.190487474024316400e-02 4.172116618388081039e-02 -9.859428252620471012e-02 1.779500751926145138e-02 -4.610326437400227850e-02 3.921921442626839782e-02 5.768322541819025095e-02 -5.082189416692969169e-02 7.575225481272378387e-03 3.211341493138752251e-02 -5.250654611613622680e-02 1.044643678968147464e-02 -1.203413752364005385e-01 -1.555413234301432912e-01 2.854761856407745518e-02 -1.468092676674101760e-01 5.407151711388751697e-02 -8.920404872197643803e-03 -4.691502643877004664e-02 7.794789011288334735e-02 1.472446904090953315e-02 3.342890716854667044e-02 1.640911338344448189e-01 2.638116614616609415e-02 -1.491770203476920457e-02 1.277396374337186336e-01 3.966483386440852743e-02 5.887768793219969737e-02 -5.192130881785141788e-02 2.661553511749082876e-04 -7.703417785299983278e-02 -4.189582473553546405e-02
-9.979946370185349691e-02 3.233823279989141847e-02 1.088488010289429680e-02 3.504530913923533525e-02 3.276575652779566399e-03 6.225532012522387582e-02 -3.639263056538948049e-02 4.856825395014344182e-02 -1.752299392638797804e-01 9.714344421547445318e-02 -2.784440287816115217e-02 -3.244713448706314229e-02 -4.260497919396181304e-02 8.998777360530943112e-03 3.157722078094327839e-02 4.118410647583502920e-02 1.709969609872691657e-02 -9.060182002346610364e-02 8.550907523115251763e-02 5.512385702701995405e-02 -9.930203233240082750e-02 7.045881432921894012e-03 -4.983789366692926992e-02 7.432908667246751477e-02 4.947905934225315522e-02 -5.253453238135083470e-02 -1.369181713485697954e-03 3.967747901122834625e-02 -8.349502517102443122e-02 1.866150356672752197e-02 -7.376673382886793362e-02 -1.570493722152469518e-01 5.437491878674494822e-02 -1.037551457877619043e-01 2.425020580438047579e-02 -1.516742797759304019e-02 -7.331980155886806683e-02 4.785446180488400064e-02 2.109776249426515565e-02 1.031162061694131105e-01 1.709720435508416403e-01 1.197400099553855464e-02 5.857609420302228864e-02 9.166566350052463008e-02 3.747506609853081937e-03 3.238548332891810766e-02 -7.165872554400637418e-02 -1.163502204158846365e-02 -6.226239137819617603e-02 -7.476625897589686542e-02
4.568795347251041611e-02 -6.942708457730392690e-02 2.755612201730292879e-02 6.551969363545876498e-04 -4.359652871793823214e-02 2.786731046313959195e-02 1.146376714670831361e-02 4.410613680073250525e-02 -6.020998718804732031e-02 3.346494804089159003e-02 5.458973305924687269e-02 -3.869359736558838220e-02 -7.881277912081741110e-02 -3.647423455339852266e-02 3.356022403793225417e-02 -5.772512051624162019e-03 2.794839419934004240e-02 -4.253466069024281968e-03 -3.933607931132261128e-03 1.067926114807005999e-01 1.108721001464916811e-01 1.040598391060916852e-02 2.225302441591595765e-02 5.853918004227035704e-02 8.757625689719314432e-03 7.534014994091077499e-02 -2.727253477974424592e-03 -1.164535239406403432e-02 -1.266782910235530850e-02 3.005882095448133857e-03 -1.230861364181667778e-01 -3.738425730660616814e-02 -3.597530665749976153e-02 -3.564522262076291748e-02 -1.129843225482505681e-01 -4.247955771394035934e-02 1.058084745648205371e-01 9.898670508728972528e-02 -1.391294389449558230e-02 -1.753189682333752483e-02 1.283020570194175480e-01 -6.711232914492197554e-02 -1.372065935916323975e-01 1.856718026375506897e-02 -6.352221228171815726e-02 4.553499249918108172e-02 -1.708469677342744700e-02 -4.909816609922782599e-02 -5.489640552152231373e-02 -1.830381462981899368e-02
-2.990794687141135055e-02 -4.459205708610315330e-03 1.657492483952237999e-02 2.464391299747095004e-02 -2.072412085468869694e-02 8.198953189833775579e-02 -4.387796503659648767e-02 3.054458211233099588e-02 -1.482527156944064839e-01 8.368231143760075652e-02 -7.241371532015083989e-02 -3.248512396263477514e-02 -6.149346568278206415e-02 -3.938766542398523807e-02 1.509480633499132515e-02 7.309776927378738853e-02 5.047317774689366598e-02 -7.241217692262254257e-02 1.206500731042473157e-01 4.062026557845077601e-02 -7.417629926584638766e-02 -6.312791867477867205e-03 -4.530629641230420057e-02 4.848140160852830449e-02 6.105346444437893816e-02 -4.443100938860115867e-02 -5.757497123998623310e-03 3.327768851515645193e-02 -8.416969888415695711e-02 3.433569625179040685e-02 -9.559084425088987258e-02 -1.680213330360263713e-01 6.416201648146163672e-02 -8.636957028948932802e-02 3.343493065775596240e-02 1.088781578300842753e-02 -7.283809044702760360e-02 9.071906224357334514e-02 2.017818258131885006e-02 5.191666902664490019e-02 1.581167694890696362e-01 3.382652590328194542e-02 7.269907073294694377e-02 1.213479578634864553e-01 3.051534875062467470e-02 8.381838071796328393e-02 -2.810973767889360028e-02 -1.384653239053354468e-02 -8.164390320723086125e-02 1.428518051511687371e-04
2.271150662238414272e-03 -1.088448828744251473e-01 1.619175527888098640e-02 -1.177451123500887313e-02 -3.300541432491487653e-02 2.571214457049457447e-02 2.217145963817110377e-02 -1.322126644486852631e-03 -3.765390526709198882e-02 3.243348692004902056e-02 6.600351457930493659e-02 -1.738875730522444762e-02 -6.244635846923973083e-02 -6.396280601002296562e-02 3.024090538316599394e-02 -1.220252370040635353e-04 -1.953295992635337500e-02 -2.473395579166468711e-02 3.308883069896725176e-02 8.518004215617051844e-02 8.349902880095488866e-02 1.381483024706709091e-02 -2.972106506138263212e-03 1.208254794305431597e-02 -1.841615755717665448e-02 8.213241917293173655e-02 3.540441807826145981e-02 1.691666712675255271e-02 2.138878671859806638e-02 3.170168440893264550e-02 -1.745938975484191136e-01 -3.360237827134431726e-02 -5.501575003532191421e-02 -5.800004947867333505e-02 -1.108588369670694546e-01 3.335445504055391253e-02 8.654412506145811590e-02 1.353151153422487707e-01 3.579632295658706845e-03 -5.108259577461808643e-02 1.214026483713963878e-01 -7.784029538748790666e-02 -6.442784296462662763e-02 5.037951985071870142e-02 8.648712349555326764e-03 4.425672780434034698e-02 -2.528392467495734625e-02 -3.458216055215276863e-02 -3.589582634691124846e-02 6.628241341047802840e-03
1.814062491618497960e-02 -7.559802148440333824e-02 5.144514761024369942e-02 -3.734620919448264353e-02 -2.865007453022100359e-02 1.618462334431749680e-02 -1.452845030545753084e-02 7.150097668712922239e-02 -3.773331833466599117e-02 3.941530338570374374e-03 4.859808569111918192e-02 -1.004139364249836269e-02 -9.763234472410725617e-02 -2.502408451818628060e-02 6.010375255913058545e-02 -2.232202326257224853e-02 -1.466814527610450607e-02 -5.743456898235153874e-02 -3.373832312975006548e-02 1.092590635688979600e-01 1.058181117220499678e-01 3.969721649864364418e-03 3.490629599724113380e-02 2.007394296670602860e-02 1.951540321044862789e-02 3.564309664988023901e-02 2.303947194205134899e-02 1.842216765060549020e-03 -1.850205923671204705e-02 4.006693552000925584e-02 -1.383463340735860136e-01 -1.847751390218790521e-02 -3.565131246188435465e-02 -1.336407055891080525e-02 -9.144957594616262564e-02 -1.795535859988445703e-03 9.883667271907507768e-02 1.272039017563368901e-01 3.772829940020339112e-02 -2.956145023754988901e-02 1.176609790860074778e-01 -8.099210532013087493e-02 -1.367618953379736435e-01 3.933855797627063000e-02 -1.030270612907669206e-02 2.286864286737586016e-02 9.895147952298311358e-03 -2.326268476897638826e-02 -4.340885098901302308e-02 1.253793164488881985e-02
